source	target	is_directed	is_stimulation	is_inhibition	dip_url
P21127	Q14790	1	0	0	
Q13546	Q14790	1	1	1	
Q14790	Q13546	1	1	1	
Q14790	P08670	1	0	0	
O14920	Q14790	1	0	0	
Q14790	O14920	1	1	0	
Q14790	P55211	1	1	0	
P06241	Q14790	1	0	0	
Q9BXL7	Q14790	1	0	0	
P42684	Q14790	1	0	0	
Q14790	P42684	1	0	0	
P06493	Q14790	1	0	1	
Q14790	Q15149	1	0	0	
Q14790	O00571	1	0	0	
Q14790	Q7L5N1	1	0	0	
Q7L5N1	Q14790	1	0	0	
Q9UNN5	Q14790	1	0	0	
O14727	Q14790	1	0	0	
O60936	Q14790	0	0	0	
P10914	Q14790	1	1	0	
O95786	Q14790	1	0	0	
P09486	Q14790	1	0	0	
P10144	Q14790	1	0	0	
O00220	Q14790	1	1	0	
Q14790	O00220	1	0	0	
Q14790	Q7Z434	1	0	0	
Q7Z434	Q14790	1	1	0	
O14763	Q14790	1	1	0	
Q14790	O14763	1	0	0	
Q8WXF8	Q14790	1	0	0	
P78560	Q14790	1	1	0	
Q14790	Q9NPP4	1	0	0	
O75618	Q14790	1	0	0	
Q14790	O75618	1	1	0	
Q14790	Q8TCW9	1	0	1	
P55957	Q14790	1	0	0	
Q14790	P55957	1	1	0	
Q13490	Q14790	1	0	1	
P48023	Q14790	1	1	1	
Q14790	P48023	1	0	1	
P50591	Q14790	1	1	0	
Q14790	P50591	1	0	0	
Q13489	Q14790	1	1	1	
O95819	Q14790	1	0	0	
Q14790	Q86TL0	1	0	0	
Q14790	Q13077	1	1	0	
Q14790	Q92851	1	1	1	
Q92851	Q14790	1	0	0	
P51572	Q14790	1	0	1	
Q14790	P51572	1	0	0	
Q14790	Q92844	1	0	0	
Q9NWB7	Q14790	1	0	0	
Q9NZS9	Q14790	1	0	1	
Q14790	Q9UKL3	1	1	0	
Q9UKL3	Q14790	1	1	0	
O00291	Q14790	1	0	0	
Q14790	P49585	1	0	0	
Q14790	V9HWE1	1	0	0	
P08069	P08107	1	0	0	
P08107	P37840	0	0	0	
P08107	O14727	1	0	1	
P08107	P10809	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=824
P08107	Q9UL15	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=186292
P08107	P27695	0	0	0	
P08107	Q9NZL4	0	0	0	
P25024	P49768	1	0	0	
P25024	P04899	1	1	0	
P25024	Q14847	1	0	0	
P10145	P25024	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=5745
P02775	P25024	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10575
P42830	P25024	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10572
P25024	P25025	1	0	0	
P25025	P25024	1	1	0	
P80162	P25024	1	1	0	
P09341	P25024	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10538
P19875	P25024	1	1	0	
P19876	P25024	1	1	0	
P25024	Q96BI3	1	0	0	
P21333	P08514	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=199279
P21333	Q12933	1	0	1	
P21333	P63000	1	0	0	
P21333	P05556	1	0	0	
P19174	P21333	1	0	0	
P07359	P21333	0	0	0	
P21333	P05106	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=199277
Q9UQM7	P21333	1	0	0	
Q13233	P21333	1	0	0	
P21333	Q9Y6K9	1	1	0	
P21333	P41180	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10819
Q99759	P21333	1	0	0	
P21333	P38398	0	0	0	
O75962	P21333	1	0	0	
P21333	O75962	1	0	0	
Q9Y572	P21333	1	0	0	
Q16539	P21333	1	0	0	
Q15418	P21333	1	1	0	
P21333	Q13153	1	0	0	
Q13153	P21333	1	1	0	
O14920	P21333	1	0	0	
P21333	O14920	1	1	0	
P21333	P18084	1	0	0	
P06241	P21333	1	0	0	
P06493	P21333	1	0	0	
P17252	P21333	1	1	0	
P21333	P13688	1	0	0	
P21333	P16144	1	0	0	
P21333	Q03135	1	0	0	
P21333	P45985	1	1	0	
P45985	P21333	1	0	0	
Q13555	P21333	1	0	0	
P21333	P26010	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=71799
P21333	Q96Q27	0	0	0	
P17612	P21333	1	1	0	
P13569	P21333	1	0	0	
P48454	P21333	1	0	0	
P16298	P21333	1	0	0	
Q08209	P21333	1	0	1	
P05161	P21333	1	0	0	
P21333	P60953	1	0	1	
Q9BXR5	P21333	1	0	0	
O75369	P21333	0	0	0	
O95163	P21333	1	0	0	
Q15399	P21333	1	0	0	
Q9BZW7	P21333	1	0	0	
Q01974	P21333	1	1	0	
P21333	Q8WUP2	1	0	0	
P56704	Q9UP38	1	1	0	
Q9UP38	P56704	1	0	0	
O14640	P56704	1	1	0	
P56704	O14640	1	1	0	
O75581	P56704	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187813
P56704	O75581	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187813
O60353	P56704	1	0	0	
P56704	O60353	1	1	0	
P04628	P56704	1	0	0	
P56704	P04628	1	0	0	
P34925	P56704	1	0	0	
P56704	P34925	1	1	0	
P56704	Q9H461	1	1	0	
Q9H461	P56704	1	0	0	
O75197	P56704	1	0	1	
P56704	O75197	1	1	0	
P56704	Q9NPG1	1	1	0	
Q9NPG1	P56704	1	0	0	
P56704	P09544	1	0	0	
Q9H237	P56704	1	1	0	
P56704	Q14332	1	1	0	
Q14332	P56704	1	0	0	
O75487	P56704	1	1	0	
P08754	P35462	1	0	0	
P35462	P08754	1	1	0	
P49841	P35462	1	0	0	
P35462	P62993	1	1	0	
P63096	P35462	1	0	0	
P35462	P09471	1	1	0	
P00533	O15126	1	0	0	
P49674	O15126	1	0	0	
P06213	P08575	1	0	0	
P06213	P29350	1	1	0	
P29350	P06213	1	0	1	
P06213	P40763	1	0	0	
P06213	P35568	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=429
P35568	P06213	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=429
P06213	Q05397	1	1	0	
Q05397	P06213	1	0	0	
P06213	Q06124	1	0	0	
P06213	P46109	1	0	0	
P06213	P15498	1	1	0	
P06213	P27986	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=447
P27986	P06213	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=447
P06213	Q8WU20	1	1	0	
P06213	P12931	1	0	0	
P06213	P08069	1	0	0	
P08069	P06213	1	0	0	
P06213	P29353	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=446
P29353	P06213	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=446
P06213	P23458	1	0	0	
P06213	P31946	1	0	0	
P06213	P19174	1	0	0	
P06213	Q13257	1	0	0	
P06213	P27361	1	0	0	
P27361	P06213	1	1	0	
P06213	P42229	1	1	0	
P06213	P17706	1	0	0	
P17706	P06213	1	1	1	
P06213	P53004	1	0	0	
O60674	P06213	1	0	0	
P06213	O60674	1	0	0	
P06213	Q15796	1	0	0	
P06213	P28482	1	0	0	
P28482	P06213	1	1	0	
P06213	P02671	1	0	0	
P06213	P07550	1	0	0	
P06213	Q13322	1	1	0	
Q13322	P06213	1	0	1	
P06213	Q14451	1	1	0	
Q14451	P06213	1	0	0	
P06213	Q13017	1	0	0	
P06213	Q9UKW4	1	1	0	
P06213	P51692	1	0	0	
Q12913	P06213	1	0	1	
P06213	P24666	1	0	0	
P24666	P06213	1	0	0	
P06213	P46108	1	0	0	
P51452	P06213	1	0	0	
P06213	P35232	1	0	0	
P06213	Q99704	1	1	1	
Q99704	P06213	1	0	0	
P06213	Q13480	1	1	0	
P06213	Q92569	1	0	0	
P01112	P06213	1	0	0	
P06213	P01112	1	1	0	
P06213	P62158	1	0	1	
P54646	P06213	1	1	0	
Q05655	P06213	1	1	0	
P06213	P63244	1	0	0	
P17252	P06213	1	1	1	
P06213	P13688	1	0	0	
P06213	Q03135	1	1	0	
O14543	P06213	1	0	1	
P06213	O14543	1	0	0	
O15530	P06213	1	0	0	
P06213	O15530	1	0	0	
P06213	P22681	1	1	0	
P22681	P06213	1	0	1	
P06213	Q05209	1	0	0	
Q05209	P06213	1	0	1	
P06213	Q9NRF2	1	0	0	
P06213	P04049	1	0	0	
P06213	P18031	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=67703
P18031	P06213	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=67703
P23467	P06213	1	0	1	
P06213	P10586	1	1	0	
P10586	P06213	1	1	1	
Q12923	P06213	1	0	1	
P06213	P15090	1	0	0	
Q9HD43	P06213	1	0	1	
P06213	P23469	1	0	0	
P23469	P06213	1	0	0	
P43378	P06213	1	0	1	
P01344	P06213	1	1	0	
P06213	P01344	1	0	0	
P06213	P20936	1	0	0	
P05019	P06213	1	1	0	
P01308	P06213	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=189210
P06213	P01308	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=189210
P06213	Q13596	1	0	0	
P06213	Q07666	1	1	0	
P06213	P84077	1	0	0	
P06213	O60506	1	0	0	
P06213	P02765	1	0	0	
P06213	O14544	1	0	0	
O14508	P06213	1	0	1	
P06213	O14508	1	0	0	
P06213	Q9UNH7	1	0	0	
O15524	P06213	1	0	1	
P06213	O15524	1	0	0	
O14512	P06213	1	0	1	
P06213	Q9Y4H2	1	1	0	
Q9Y4H2	P06213	1	0	0	
O14492	P06213	1	0	1	
P06213	O14492	1	1	0	
P06213	P14616	1	0	0	
P06213	Q7Z3Y8	1	0	0	
P06213	Q9P104	1	0	0	
P06213	Q14449	1	0	0	
Q14449	P06213	1	0	0	
P06213	O60749	1	0	0	
P06213	Q9UNA1	1	0	0	
P06213	P56539	1	0	0	
P06213	Q8TEW6	1	0	0	
P06213	O95219	1	0	0	
P06213	P22413	1	0	0	
P22413	P06213	1	0	1	
P06213	Q9BX66	1	1	0	
Q9BX66	P06213	1	0	0	
Q9UEF7	P06213	1	1	1	
P06213	Q9P084	1	0	0	
P06213	Q9HA84	1	0	0	
P06213	B3KP83	1	0	0	
P06213	Q59GM6	1	0	0	
P06213	Q9BRL5	1	0	0	
P30530	Q07954	1	0	0	
Q07954	Q9UP38	1	1	0	
P14625	Q07954	1	1	0	
P01009	Q07954	1	1	0	
P05067	Q07954	0	0	0	
Q07954	P02649	1	0	0	
P12931	Q07954	1	1	0	
Q07954	Q03405	1	1	0	
Q07954	P29353	1	0	0	
O00213	Q07954	0	0	0	
P17252	Q07954	1	1	0	
P17612	Q07954	1	0	0	
P07996	Q07954	1	1	0	
P05121	Q07954	1	1	0	
Q07954	P05121	1	1	0	
P01023	Q07954	1	1	0	
P01024	Q07954	1	1	0	
Q07954	P27797	1	0	0	
P00734	Q07954	1	1	0	
P01008	Q07954	1	1	0	
P30533	Q07954	1	1	0	
P00740	Q07954	1	1	0	
P00451	Q07954	1	1	0	
P45452	Q07954	1	1	0	
Q07954	Q9UBP9	1	0	0	
P02788	Q07954	1	1	0	
Q07954	O75553	1	0	0	
P06858	Q07954	0	0	0	
Q01780	Q07954	0	0	0	
P00750	Q07954	1	1	0	
P32246	Q04941	1	0	0	
O15111	P01106	1	1	0	
P01106	O15111	1	0	0	
O15111	Q92793	1	1	0	
Q92793	O15111	1	0	0	
O15111	Q04206	1	1	0	
Q04206	O15111	1	0	0	
O15111	Q04759	1	0	0	
Q04759	O15111	1	1	0	
O15111	P42345	1	0	0	
P42345	O15111	1	0	0	
O15111	P36897	1	0	0	
O15111	Q12933	1	0	0	
Q12933	O15111	1	1	0	
O15111	P35568	1	0	1	
O15111	P25963	1	1	1	
O15111	P03372	1	0	0	
O15111	Q06124	1	0	0	
O15111	O75925	1	0	0	
O15360	O15111	1	0	0	
O15111	O15379	1	0	0	
O15111	O15350	0	0	0	
O15111	P15498	1	0	0	
O15111	Q00610	1	0	0	
O15111	P12931	1	0	0	
P12931	O15111	1	1	0	
O15111	Q15653	1	1	0	
O15111	P07900	1	0	0	
O15111	P35222	1	0	0	
P35222	O15111	1	0	0	
O15111	P19438	1	0	0	
P19438	O15111	1	1	0	
O15111	Q9Y618	1	0	1	
O15111	P04637	1	0	0	
O15111	Q04864	1	0	0	
O15111	P19525	1	0	0	
P19525	O15111	1	1	0	
O15111	Q9Y261	1	0	1	
O15111	Q13233	1	0	0	
Q13233	O15111	1	1	0	
O15111	P20338	1	0	0	
P41743	O15111	1	1	0	
O15111	P52907	1	0	0	
O15111	P38646	1	0	0	
O15111	Q9Y6K9	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44894
Q9Y6K9	O15111	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44894
O15111	Q9UGK3	1	0	0	
O15111	P24385	1	1	1	
P24385	O15111	1	1	0	
O15111	Q15717	1	0	0	
O15111	P49815	1	0	1	
O15111	Q99759	1	0	0	
Q99759	O15111	1	1	0	
Q9Y243	O15111	1	1	0	
O15111	Q99558	1	0	1	
Q99558	O15111	1	1	0	
O15111	P19838	1	1	1	
P19838	O15111	1	1	0	
O15111	O75962	1	0	0	
P67775	O15111	1	0	0	
O15111	Q9BUZ4	1	0	1	
Q9UHD2	O15111	1	0	0	
O15111	P35579	1	0	0	
O15111	P62136	1	0	0	
O15111	P68431	1	0	0	
O15111	P41279	1	0	0	
P41279	O15111	1	1	0	
O15111	Q9NQC7	1	1	1	
O15111	Q14164	1	0	0	
P32121	O15111	1	0	0	
O15111	P30086	1	0	0	
P30086	O15111	1	0	1	
O15111	O43524	1	1	1	
O43353	O15111	1	1	0	
P04792	O15111	1	0	0	
O15111	Q13546	1	0	0	
Q13546	O15111	1	1	0	
O15111	O43318	1	0	0	
O43318	O15111	1	1	0	
O15111	P46531	1	0	0	
P46531	O15111	1	1	0	
O15111	Q05639	1	0	0	
O15111	Q01201	1	1	1	
P51617	O15111	1	1	0	
O15111	P62158	1	0	0	
O14920	O15111	1	1	0	
O15111	O14920	1	1	0	
O15111	Q86VP1	1	1	0	
O15111	O75688	1	0	0	
O75688	O15111	1	0	0	
Q9H467	O15111	1	0	0	
P63244	O15111	1	0	0	
P49407	O15111	1	0	0	
O15111	Q9BXL7	1	0	0	
Q9BXL7	O15111	1	1	0	
O15111	Q92985	1	1	0	
P42684	O15111	1	0	0	
O15111	P17252	1	0	0	
P17252	O15111	1	1	0	
O15111	O95999	1	0	0	
O95999	O15111	1	1	0	
O15111	P20700	1	0	0	
O15111	P84243	1	1	0	
O15111	Q9Y6Q9	1	1	0	
Q9Y6Q9	O15111	1	0	0	
O15111	P31751	1	0	0	
P31751	O15111	1	1	0	
O00141	O15111	1	0	0	
P78527	O15111	1	0	0	
O15111	P08238	1	0	0	
P05771	O15111	1	1	0	
O15111	Q00653	1	1	1	
O15111	P35580	1	0	0	
O15111	Q16584	1	0	0	
Q16584	O15111	1	0	1	
O15111	Q16543	1	0	0	
Q16543	O15111	1	0	0	
O15111	P31749	1	0	0	
P31749	O15111	1	1	0	
O95786	O15111	1	1	0	
P10809	O15111	1	0	0	
O15111	Q7Z434	1	0	0	
Q7Z434	O15111	1	0	0	
O15111	Q9NX02	1	0	0	
Q9NX02	O15111	1	0	0	
O15111	Q9ULZ3	1	0	0	
Q9ULZ3	O15111	1	0	0	
O15111	O00221	1	1	0	
P01375	O15111	1	1	0	
P62714	O15111	1	0	0	
O15111	Q8TEL6	1	0	0	
Q8TEL6	O15111	1	0	0	
O15111	P20333	1	0	0	
P20333	O15111	1	1	0	
O15111	P49116	1	0	0	
P49116	O15111	1	1	0	
O15111	Q13748	1	0	0	
O15111	P07437	1	0	0	
O15111	O75569	1	0	0	
Q9BVC4	O15111	1	0	0	
O15111	P15509	1	0	0	
O15111	P21580	1	0	0	
P21580	O15111	1	0	0	
P36941	O15111	1	0	0	
O15111	Q13451	1	0	0	
O15111	Q16695	1	1	0	
O15111	Q96MN2	1	0	0	
Q96EY1	O15111	1	0	0	
O94885	O15111	1	0	0	
O15111	Q86UT6	1	0	0	
O15111	P06753	1	0	0	
O15111	Q7Z406	1	0	0	
O15111	O43734	1	0	0	
O15111	Q8IUD2	1	0	0	
Q8IUD2	O15111	1	1	0	
O15111	P60660	1	0	0	
O15111	P63261	1	0	0	
Q86WI3	O15111	1	0	0	
O15111	P14373	1	0	0	
P14373	O15111	1	0	0	
O15111	Q13077	1	0	0	
O15111	O95163	1	0	0	
O95163	O15111	1	0	0	
O15111	Q969T4	1	0	0	
Q8WXC3	O15111	1	0	0	
O15111	Q92844	1	0	0	
Q92844	O15111	1	0	0	
O15111	P20020	1	0	0	
O15111	P04350	1	0	0	
O15111	O94832	1	0	0	
Q13425	Q15303	1	0	0	
Q15303	Q13425	1	0	0	
P46939	Q13425	0	0	0	
Q13425	O95477	1	0	0	
Q6P0Q8	Q13425	1	0	0	
Q9Y2H9	Q13425	1	0	0	
Q13425	Q16849	0	0	0	
P30530	P06239	1	0	0	
P30530	Q06124	1	0	0	
P30530	O00459	1	0	0	
P30530	P27986	1	0	0	
P30530	P12931	1	0	0	
P07900	P30530	0	0	0	
P30530	P29353	1	0	0	
P30530	P19174	1	0	0	
P30530	Q92529	1	0	0	
P30530	P48736	1	1	0	
P30530	Q92569	1	0	0	
P30530	O14543	1	0	0	
P22681	P30530	1	0	0	
P30530	P22681	1	0	0	
P30530	P62993	1	0	0	
P62993	P30530	1	0	0	
P30530	P63208	0	0	0	
P07225	P30530	1	1	0	
P30530	Q14393	1	0	0	
Q14393	P30530	1	1	0	
P30530	P31785	1	0	0	
P30530	Q63HR2	1	1	0	
P30530	Q13261	1	0	0	
P30530	O43639	1	0	0	
P30530	Q96S59	1	0	0	
P30530	O15524	1	1	0	
P30530	Q13588	1	1	0	
P30530	O14672	1	0	0	
P30530	P30531	1	0	0	
Q96RU8	P18054	1	0	0	
P19022	P27986	1	1	0	
P12931	P19022	1	0	1	
P19022	Q9UQB3	1	0	0	
Q9UQB3	P19022	1	0	0	
P19022	P35222	1	1	0	
P35222	P19022	1	1	0	
P19022	P35221	1	1	0	
P35221	P19022	1	1	0	
P14923	P19022	1	0	0	
P19022	P14923	1	0	0	
P19022	O60331	1	1	0	
P19022	Q05586	0	0	0	
P19022	P22455	1	0	0	
P22455	P19022	1	0	0	
P19022	P39086	1	0	0	
P39086	P19022	1	0	0	
O60716	P19022	1	1	0	
P19022	O60716	1	1	0	
P18031	P19022	1	0	1	
P26367	P19022	1	1	0	
P19022	P55283	1	0	0	
P55283	P19022	1	0	0	
P19022	Q4KMG0	1	1	0	
Q4KMG0	P19022	1	0	0	
P19022	P55287	1	0	0	
P55287	P19022	1	0	0	
P52565	P63000	1	1	1	
P63000	P52565	1	0	0	
P12931	P52565	1	0	1	
P15311	P52565	1	0	1	
P14923	P52565	1	0	0	
P52565	P14923	1	0	0	
P42574	P52565	1	0	0	
P52565	P62745	1	1	0	
P62745	P52565	1	0	0	
P52565	P61586	1	1	0	
P61586	P52565	1	0	0	
P26038	P52565	1	0	1	
P52565	P98170	0	0	0	
Q13153	P52565	1	1	1	
P17252	P52565	1	1	1	
P17612	P52565	1	1	1	
P35241	P52565	1	0	1	
P52565	P60953	1	1	1	
P60953	P52565	1	0	0	
P52565	P60763	1	1	0	
P60763	P52565	1	0	0	
P16871	P52565	1	0	0	
P29466	P52565	1	0	0	
P15153	P52565	1	0	0	
P52565	P15153	1	1	0	
P08134	P52565	1	0	0	
P52565	P08134	1	1	0	
P52565	Q15669	1	1	0	
Q15669	P52565	1	0	0	
P52565	P84095	1	1	0	
P84095	P52565	1	0	0	
Q8TEB7	P52565	1	0	0	
P20226	Q16514	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=225
Q16514	P20226	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=225
Q16514	Q92830	1	0	0	
Q92830	Q16514	1	0	0	
O00268	Q16514	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=64151
Q16514	O00268	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=64151
P21675	Q16514	1	0	0	
Q16514	P21675	1	0	0	
Q12962	Q16514	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=227
Q16514	Q12962	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=227
Q15542	Q16514	1	0	0	
Q16514	Q15542	1	0	0	
P49848	Q16514	1	0	0	
Q16514	P49848	1	0	0	
Q16514	Q16594	1	0	0	
Q15544	Q16514	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=226
Q16514	Q15544	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=226
P06239	Q92731	1	0	0	
P06239	P08575	1	0	0	
P08575	P06239	1	1	1	
P06239	Q12959	1	0	0	
Q12959	P06239	1	0	0	
P06239	P29350	1	1	0	
P29350	P06239	1	1	1	
P06239	Q04759	1	1	0	
Q04759	P06239	1	0	0	
P06239	P40763	1	1	0	
P40763	P06239	1	0	0	
P06239	P25963	1	1	0	
P06239	Q05397	1	1	0	
Q05397	P06239	1	0	0	
P06239	P03372	1	1	0	
P06239	Q06124	1	0	0	
Q06124	P06239	1	0	1	
P06239	P49023	1	1	0	
P06239	Q14289	1	0	0	
Q14289	P06239	1	1	0	
P06239	P28907	1	0	0	
P06239	P15498	1	1	0	
P15498	P06239	1	0	0	
P06239	P32927	1	0	0	
P06239	P27986	1	0	0	
P27986	P06239	1	0	0	
P06239	Q9UQB3	1	0	0	
P06239	P42224	1	1	0	
P42224	P06239	1	0	0	
P06239	P25445	1	0	0	
P06239	P17181	1	0	0	
P06239	P29353	1	1	0	
P06239	P15311	1	0	0	
P06239	P19174	1	1	0	
P19174	P06239	1	0	0	
P06239	P27361	1	1	0	
P27361	P06239	1	1	1	
P06239	P16410	1	1	0	
P16410	P06239	1	0	0	
P06239	P16885	1	1	0	
P06239	P42229	1	1	1	
P42229	P06239	1	0	0	
P06239	Q96LC7	1	1	0	
P06239	Q9UQF2	1	0	0	
Q9Y6K9	P06239	1	0	0	
P06239	P51681	1	0	0	
P06127	P06239	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=283
P06239	P06127	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=283
P06239	P28482	1	1	0	
P28482	P06239	1	1	1	
P06239	Q13501	1	0	0	
P18433	P06239	1	1	0	
P06239	Q9H204	1	1	0	
P06239	P20138	1	1	0	
P06239	O14939	1	0	0	
P06239	P30307	1	0	0	
Q13191	P06239	1	0	1	
P06239	P60484	1	1	0	
P06239	Q9UQC2	1	0	0	
Q9UQC2	P06239	1	0	0	
P06239	P48736	1	1	0	
P06239	Q9BZS1	1	0	1	
P06239	Q07889	1	1	0	
P06239	Q06830	1	0	0	
P06239	P43405	1	0	0	
P43405	P06239	1	0	0	
P06239	Q9UN19	1	1	0	
P06239	P24666	1	0	0	
P06239	P42768	1	0	0	
P06239	P56945	1	1	0	
P06239	Q13813	1	0	0	
P06239	Q99704	1	1	0	
P06239	Q05469	1	0	0	
P06239	P20963	1	1	0	
P20963	P06239	1	0	0	
P06239	Q13480	1	1	0	
O43561	P06239	1	0	0	
P06239	O43561	1	1	0	
P06239	Q13094	1	1	0	
P06239	P16284	1	0	0	
P06239	P15941	1	1	0	
P06239	P16070	1	0	0	
P16070	P06239	1	1	0	
P06239	P46531	1	1	0	
P06239	P52333	1	0	1	
P52333	P06239	1	1	1	
P06239	Q13283	1	0	0	
P06239	P52735	1	1	0	
P06239	P14784	1	1	1	
P14784	P06239	1	0	1	
P06239	Q86WV1	1	0	0	
P06239	Q13291	1	1	0	
P06239	Q9BWW4	1	0	0	
P06239	O14746	1	0	0	
P08581	P06239	1	0	0	
P06239	P15531	1	0	0	
P06239	Q05655	1	1	0	
Q05655	P06239	1	0	0	
P06239	Q12809	1	0	0	
P06239	P43403	1	1	0	
P43403	P06239	1	0	0	
P06239	Q9H4E7	1	0	0	
P17252	P06239	1	0	0	
P06239	P07766	1	1	0	
P07766	P06239	1	0	0	
O14543	P06239	1	0	1	
P06239	O14543	1	1	0	
P06239	P05107	1	0	0	
P06239	P22681	1	1	0	
P22681	P06239	1	0	1	
P01730	P06239	1	1	0	
P06239	P01730	1	0	0	
P06239	P42336	1	1	0	
P06239	P10721	1	1	0	
P10721	P06239	1	0	0	
P06239	Q13444	1	1	0	
P06239	Q9NWQ8	1	1	1	
Q9NWQ8	P06239	1	1	1	
P06239	P52757	1	0	0	
P06239	Q12972	1	0	0	
P17612	P06239	1	0	0	
P04049	P06239	1	0	0	
P06239	P04049	1	1	0	
P06239	Q08881	1	1	0	
Q08881	P06239	1	0	0	
P06239	P78314	1	0	0	
P06239	Q9NP31	1	0	0	
P06239	Q9HBA0	1	1	0	
P06239	Q12798	1	0	0	
P06239	P10586	1	0	0	
P10586	P06239	1	1	0	
P06239	Q9HD43	1	0	0	
Q9HD43	P06239	1	0	1	
P06239	Q9Y2R2	1	0	0	
Q9Y2R2	P06239	1	0	1	
P06239	Q99062	1	0	0	
P06239	P20936	1	1	0	
P20936	P06239	1	0	0	
P06239	P60953	1	0	0	
P06239	P48023	1	0	0	
P06239	P10747	1	1	0	
P10747	P06239	1	1	1	
P06239	Q07666	1	0	0	
P06239	P40259	1	1	0	
P06239	P09326	1	0	0	
P06239	P08174	1	0	0	
P06239	P43628	1	0	0	
P06239	P06729	1	0	0	
P06239	P08637	1	0	0	
P08637	P06239	1	1	0	
P06239	O60880	1	0	0	
P06239	Q13432	1	0	0	
P06239	Q14511	1	0	0	
P06239	Q13588	1	0	0	
Q13588	P06239	1	0	0	
Q6ISU1	P06239	1	1	0	
P06239	O60496	1	1	0	
P06239	Q9UQQ2	1	1	0	
P06239	Q9UNN4	1	0	0	
P06239	Q9Y3P8	1	1	0	
P06239	P11912	1	1	0	
P06239	P04216	1	0	0	
P06239	Q9H400	1	1	0	
P06239	Q7L591	1	0	0	
P06239	Q6PIZ9	1	1	0	
P06239	P50607	1	0	0	
P06239	Q8IWV1	1	1	0	
P06239	P01732	1	0	0	
P06239	B3KP83	1	0	0	
P06239	Q59EH3	1	0	0	
P06239	B2R8B5	1	0	0	
P06239	Q59GK3	1	0	0	
Q05513	O76003	1	0	0	
Q04759	O76003	1	0	0	
Q9BZL6	O76003	1	0	0	
Q92793	Q99966	1	0	0	
Q04206	Q99966	1	1	0	
Q13485	Q99966	1	0	0	
Q99966	Q13485	1	1	1	
Q09472	Q99966	1	0	0	
P11142	Q99966	1	0	0	
Q99966	P11142	1	0	0	
Q05513	Q13158	1	1	1	
Q13158	Q15628	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=302
Q15628	Q13158	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=302
O15519	Q13158	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44975
Q13158	O15519	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44975
Q12933	Q13158	1	1	0	
Q13158	Q12933	1	0	0	
P42224	Q13158	1	1	0	
P25445	Q13158	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=303
Q13158	P25445	1	0	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=303
